idx,dataset_name,source_id,offset,label,logits,_det_time_utc,original_offset_sec,new_offset_sec
364792,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,216.625,humpback,0.21621653,2020-09-14 00:59:51.625000+00:00,216.625,0.5
365031,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,1032.0,humpback,0.0086345,2020-09-14 01:13:27+00:00,1032.0,1.6
365037,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,1053.0,humpback,0.07523217,2020-09-14 01:13:48+00:00,1053.0,2.7
365183,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,1550.0,ship,1.1074568,2020-09-14 01:22:05+00:00,1550.0,3.8
365224,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,1690.0,ship,1.0692427,2020-09-14 01:24:25+00:00,1690.0,4.9
365265,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,1830.0,ship,1.0045063,2020-09-14 01:26:45+00:00,1830.0,6.0
365435,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,2410.0,seal_bomb,1.4793178,2020-09-14 01:36:25+00:00,2410.0,7.1
365767,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,3542.0,seal_bomb,1.9499983,2020-09-14 01:55:17+00:00,3542.0,8.2
365795,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,3636.0,seal_bomb,1.9245716,2020-09-14 01:56:51+00:00,3636.0,9.3
365885,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,3944.0,seal_bomb,2.117418,2020-09-14 02:01:59+00:00,3944.0,10.4
365924,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4076.0,seal_bomb,2.676795,2020-09-14 02:04:11+00:00,4076.0,11.5
365926,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4084.0,seal_bomb,2.5015197,2020-09-14 02:04:19+00:00,4084.0,12.6
365948,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4160.0,seal_bomb,2.029205,2020-09-14 02:05:35+00:00,4160.0,13.7
365972,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4240.0,seal_bomb,1.8791227,2020-09-14 02:06:55+00:00,4240.0,14.8
366037,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4460.0,humpback,0.01859586,2020-09-14 02:10:35+00:00,4460.0,15.9
366049,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4504.0,seal_bomb,2.046394,2020-09-14 02:11:19+00:00,4504.0,17.0
366060,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4540.0,seal_bomb,2.0581176,2020-09-14 02:11:55+00:00,4540.0,18.1
366068,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4568.0,seal_bomb,1.5503232,2020-09-14 02:12:23+00:00,4568.0,19.2
366098,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4672.0,humpback,0.21235937,2020-09-14 02:14:07+00:00,4672.0,20.3
366118,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4740.0,seal_bomb,2.2018223,2020-09-14 02:15:15+00:00,4740.0,21.4
366142,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4820.0,seal_bomb,2.3404262,2020-09-14 02:16:35+00:00,4820.0,22.5
366144,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4828.0,seal_bomb,2.43675,2020-09-14 02:16:43+00:00,4828.0,23.6
366145,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,4832.0,seal_bomb,2.5373926,2020-09-14 02:16:47+00:00,4832.0,24.7
366244,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5168.0,seal_bomb,1.3937651,2020-09-14 02:22:23+00:00,5168.0,25.8
366249,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5184.0,seal_bomb,1.9817423,2020-09-14 02:22:39+00:00,5184.0,26.9
366282,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5296.0,seal_bomb,1.8084558,2020-09-14 02:24:31+00:00,5296.0,28.0
366312,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5400.0,seal_bomb,1.7018243,2020-09-14 02:26:15+00:00,5400.0,29.1
366327,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5448.0,seal_bomb,1.7577342,2020-09-14 02:27:03+00:00,5448.0,30.2
366334,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5476.0,boccacio,0.022687864,2020-09-14 02:27:31+00:00,5476.0,31.3
366344,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5508.0,seal_bomb,2.092643,2020-09-14 02:28:03+00:00,5508.0,32.4
366388,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5660.0,seal_bomb,1.8696256,2020-09-14 02:30:35+00:00,5660.0,33.5
366390,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5664.0,seal_bomb,1.7666637,2020-09-14 02:30:39+00:00,5664.0,34.6
366452,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5876.0,seal_bomb,1.6551341,2020-09-14 02:34:11+00:00,5876.0,35.7
366465,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5920.0,seal_bomb,1.2808237,2020-09-14 02:34:55+00:00,5920.0,36.8
366472,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5944.0,seal_bomb,1.8866036,2020-09-14 02:35:19+00:00,5944.0,37.9
366473,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5948.0,seal_bomb,1.9387363,2020-09-14 02:35:23+00:00,5948.0,39.0
366474,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,5952.0,seal_bomb,2.03524,2020-09-14 02:35:27+00:00,5952.0,40.1
366488,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6000.0,seal_bomb,2.2780366,2020-09-14 02:36:15+00:00,6000.0,41.2
366493,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6016.0,seal_bomb,2.2313638,2020-09-14 02:36:31+00:00,6016.0,42.3
366499,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6036.0,seal_bomb,1.6447862,2020-09-14 02:36:51+00:00,6036.0,43.4
366501,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6044.0,seal_bomb,1.4504479,2020-09-14 02:36:59+00:00,6044.0,44.5
366513,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6084.0,seal_bomb,1.5555593,2020-09-14 02:37:39+00:00,6084.0,45.6
366522,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6116.0,seal_bomb,1.2740945,2020-09-14 02:38:11+00:00,6116.0,46.7
366537,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6168.0,seal_bomb,1.8250374,2020-09-14 02:39:03+00:00,6168.0,47.8
366624,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6464.0,seal_bomb,1.5904876,2020-09-14 02:43:59+00:00,6464.0,48.9
366625,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6468.0,seal_bomb,1.0754542,2020-09-14 02:44:03+00:00,6468.0,50.0
366626,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6472.0,seal_bomb,1.3711902,2020-09-14 02:44:07+00:00,6472.0,51.1
366628,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6476.0,seal_bomb,1.5909097,2020-09-14 02:44:11+00:00,6476.0,52.2
366677,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6644.0,seal_bomb,1.8894405,2020-09-14 02:46:59+00:00,6644.0,53.3
366680,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6652.0,seal_bomb,2.145591,2020-09-14 02:47:07+00:00,6652.0,54.4
366745,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6876.0,boccacio,0.4540834,2020-09-14 02:50:51+00:00,6876.0,55.5
366745,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6876.0,humpback,0.2794726,2020-09-14 02:50:51+00:00,6876.0,56.6
366756,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6912.0,boccacio,0.40991867,2020-09-14 02:51:27+00:00,6912.0,57.7
366756,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6912.0,humpback,0.11926999,2020-09-14 02:51:27+00:00,6912.0,58.8
366762,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,6932.0,humpback,0.7956614,2020-09-14 02:51:47+00:00,6932.0,59.9
366848,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7228.0,seal_bomb,2.1727269,2020-09-14 02:56:43+00:00,7228.0,61.0
366917,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7460.0,seal_bomb,2.1463792,2020-09-14 03:00:35+00:00,7460.0,62.1
366922,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7480.0,seal_bomb,2.0698426,2020-09-14 03:00:55+00:00,7480.0,63.2
366934,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7520.0,seal_bomb,2.521506,2020-09-14 03:01:35+00:00,7520.0,64.3
366940,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7540.0,humpback,0.3345803,2020-09-14 03:01:55+00:00,7540.0,65.4
366944,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7552.0,boccacio,0.24672414,2020-09-14 03:02:07+00:00,7552.0,66.5
366944,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7552.0,humpback,0.4013684,2020-09-14 03:02:07+00:00,7552.0,67.6
367026,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7832.0,seal_bomb,1.3214004,2020-09-14 03:06:47+00:00,7832.0,68.7
367041,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7884.0,seal_bomb,2.4248264,2020-09-14 03:07:39+00:00,7884.0,69.8
367056,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7936.0,seal_bomb,1.5321729,2020-09-14 03:08:31+00:00,7936.0,70.9
367059,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7944.0,seal_bomb,1.4528607,2020-09-14 03:08:39+00:00,7944.0,72.0
367061,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7952.0,seal_bomb,2.4278789,2020-09-14 03:08:47+00:00,7952.0,73.1
367063,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,7960.0,seal_bomb,1.607395,2020-09-14 03:08:55+00:00,7960.0,74.2
367084,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8032.0,seal_bomb,1.6787988,2020-09-14 03:10:07+00:00,8032.0,75.3
367118,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8148.0,seal_bomb,2.5643826,2020-09-14 03:12:03+00:00,8148.0,76.4
367139,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8216.0,seal_bomb,2.3740008,2020-09-14 03:13:11+00:00,8216.0,77.5
367149,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8256.0,seal_bomb,2.7119944,2020-09-14 03:13:51+00:00,8256.0,78.6
367154,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8272.0,seal_bomb,1.8605261,2020-09-14 03:14:07+00:00,8272.0,79.7
367159,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8288.0,seal_bomb,2.329797,2020-09-14 03:14:23+00:00,8288.0,80.8
367163,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8304.0,seal_bomb,2.1977074,2020-09-14 03:14:39+00:00,8304.0,81.9
367164,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8304.0,seal_bomb,2.4471962,2020-09-14 03:14:39+00:00,8304.0,83.0
367179,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8352.0,seal_bomb,2.2388875,2020-09-14 03:15:27+00:00,8352.0,84.1
367181,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8360.0,seal_bomb,2.4133406,2020-09-14 03:15:35+00:00,8360.0,85.2
367200,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8424.0,humpback,0.19205901,2020-09-14 03:16:39+00:00,8424.0,86.3
367205,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8440.0,seal_bomb,2.6304717,2020-09-14 03:16:55+00:00,8440.0,87.4
367207,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8448.0,seal_bomb,2.4961429,2020-09-14 03:17:03+00:00,8448.0,88.5
367241,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8568.0,seal_bomb,2.2883308,2020-09-14 03:19:03+00:00,8568.0,89.6
367242,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8568.0,seal_bomb,2.075325,2020-09-14 03:19:03+00:00,8568.0,90.7
367258,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8624.0,seal_bomb,2.1673973,2020-09-14 03:19:59+00:00,8624.0,91.8
367286,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8720.0,seal_bomb,2.4542596,2020-09-14 03:21:35+00:00,8720.0,92.9
367287,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8720.0,humpback,0.23261815,2020-09-14 03:21:35+00:00,8720.0,94.0
367289,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8728.0,boccacio,0.42708093,2020-09-14 03:21:43+00:00,8728.0,95.1
367289,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8728.0,humpback,0.13289154,2020-09-14 03:21:43+00:00,8728.0,96.2
367297,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8760.0,seal_bomb,2.1869993,2020-09-14 03:22:15+00:00,8760.0,97.3
367324,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8848.0,seal_bomb,1.5315773,2020-09-14 03:23:43+00:00,8848.0,98.4
367332,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8880.0,seal_bomb,2.547347,2020-09-14 03:24:15+00:00,8880.0,99.5
367339,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8896.0,seal_bomb,2.2799067,2020-09-14 03:24:31+00:00,8896.0,100.6
367353,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8952.0,seal_bomb,2.5351818,2020-09-14 03:25:27+00:00,8952.0,101.7
367356,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8960.0,seal_bomb,1.0817288,2020-09-14 03:25:35+00:00,8960.0,102.8
367359,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8968.0,seal_bomb,1.7739235,2020-09-14 03:25:43+00:00,8968.0,103.9
367361,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8976.0,boccacio,0.25263876,2020-09-14 03:25:51+00:00,8976.0,105.0
367361,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8976.0,humpback,0.3209165,2020-09-14 03:25:51+00:00,8976.0,106.1
367362,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,8976.0,seal_bomb,1.649633,2020-09-14 03:25:51+00:00,8976.0,107.2
367369,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9000.0,seal_bomb,2.4676592,2020-09-14 03:26:15+00:00,9000.0,108.3
367379,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9040.0,seal_bomb,2.3752027,2020-09-14 03:26:55+00:00,9040.0,109.4
367392,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9080.0,seal_bomb,2.6933713,2020-09-14 03:27:35+00:00,9080.0,110.5
367401,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9112.0,seal_bomb,2.5762224,2020-09-14 03:28:07+00:00,9112.0,111.6
367416,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9160.0,seal_bomb,2.5924025,2020-09-14 03:28:55+00:00,9160.0,112.7
367432,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9216.0,humpback,0.09584419,2020-09-14 03:29:51+00:00,9216.0,113.8
367433,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9216.0,seal_bomb,2.6043208,2020-09-14 03:29:51+00:00,9216.0,114.9
367442,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9248.0,seal_bomb,2.2192323,2020-09-14 03:30:23+00:00,9248.0,116.0
367446,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9264.0,seal_bomb,2.468029,2020-09-14 03:30:39+00:00,9264.0,117.1
367458,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9304.0,seal_bomb,2.5355632,2020-09-14 03:31:19+00:00,9304.0,118.2
367473,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9360.0,seal_bomb,1.6687868,2020-09-14 03:32:15+00:00,9360.0,119.3
367475,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9360.0,seal_bomb,2.2854147,2020-09-14 03:32:15+00:00,9360.0,120.4
367478,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9376.0,seal_bomb,2.5163796,2020-09-14 03:32:31+00:00,9376.0,121.5
367480,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9384.0,seal_bomb,2.0819018,2020-09-14 03:32:39+00:00,9384.0,122.6
367481,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9384.0,seal_bomb,2.4494724,2020-09-14 03:32:39+00:00,9384.0,123.7
367490,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9416.0,seal_bomb,2.119797,2020-09-14 03:33:11+00:00,9416.0,124.8
367527,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9544.0,seal_bomb,1.8706901,2020-09-14 03:35:19+00:00,9544.0,125.9
367529,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9552.0,seal_bomb,2.4287782,2020-09-14 03:35:27+00:00,9552.0,127.0
367530,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9552.0,seal_bomb,2.4830213,2020-09-14 03:35:27+00:00,9552.0,128.1
367537,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9576.0,seal_bomb,2.4054484,2020-09-14 03:35:51+00:00,9576.0,129.2
367538,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9576.0,seal_bomb,2.278843,2020-09-14 03:35:51+00:00,9576.0,130.3
367550,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9616.0,seal_bomb,2.603759,2020-09-14 03:36:31+00:00,9616.0,131.4
367559,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9648.0,seal_bomb,1.8669204,2020-09-14 03:37:03+00:00,9648.0,132.5
367560,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9656.0,seal_bomb,2.3976653,2020-09-14 03:37:11+00:00,9656.0,133.6
367566,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9672.0,seal_bomb,2.4770017,2020-09-14 03:37:27+00:00,9672.0,134.7
367576,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9712.0,seal_bomb,2.373701,2020-09-14 03:38:07+00:00,9712.0,135.8
367580,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9720.0,seal_bomb,2.1157885,2020-09-14 03:38:15+00:00,9720.0,136.9
367582,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9728.0,seal_bomb,2.541146,2020-09-14 03:38:23+00:00,9728.0,138.0
367615,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9840.0,seal_bomb,1.9652158,2020-09-14 03:40:15+00:00,9840.0,139.1
367625,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,9872.0,seal_bomb,2.9699538,2020-09-14 03:40:47+00:00,9872.0,140.2
367782,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10408.0,seal_bomb,1.8616627,2020-09-14 03:49:43+00:00,10408.0,141.3
367784,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10416.0,seal_bomb,2.1932786,2020-09-14 03:49:51+00:00,10416.0,142.4
367795,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10456.0,boccacio,0.04847425,2020-09-14 03:50:31+00:00,10456.0,143.5
367795,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10456.0,humpback,0.08764093,2020-09-14 03:50:31+00:00,10456.0,144.6
367797,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10464.0,humpback,1.79e-05,2020-09-14 03:50:39+00:00,10464.0,145.7
367797,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10464.0,boccacio,0.7632584,2020-09-14 03:50:39+00:00,10464.0,146.8
367842,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10616.0,humpback,0.19457793,2020-09-14 03:53:11+00:00,10616.0,147.9
367844,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,10624.0,humpback,0.05334779,2020-09-14 03:53:19+00:00,10624.0,149.0
367998,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11144.0,humpback,0.05562889,2020-09-14 04:01:59+00:00,11144.0,150.1
367999,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11152.0,boccacio,0.04286215,2020-09-14 04:02:07+00:00,11152.0,151.2
367999,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11152.0,humpback,0.049805038,2020-09-14 04:02:07+00:00,11152.0,152.3
368054,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11336.0,boccacio,0.082194194,2020-09-14 04:05:11+00:00,11336.0,153.4
368056,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11344.0,humpback,0.13337347,2020-09-14 04:05:19+00:00,11344.0,154.5
368175,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11752.0,boccacio,0.29669383,2020-09-14 04:12:07+00:00,11752.0,155.6
368175,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,11752.0,humpback,0.22274587,2020-09-14 04:12:07+00:00,11752.0,156.7
368287,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12128.0,seal_bomb,2.4522862,2020-09-14 04:18:23+00:00,12128.0,157.8
368288,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12136.0,seal_bomb,2.110134,2020-09-14 04:18:31+00:00,12136.0,158.9
368390,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12480.0,seal_bomb,2.1887949,2020-09-14 04:24:15+00:00,12480.0,160.0
368392,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12488.0,seal_bomb,2.530753,2020-09-14 04:24:23+00:00,12488.0,161.1
368393,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12496.0,seal_bomb,2.5405607,2020-09-14 04:24:31+00:00,12496.0,162.2
368403,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12528.0,seal_bomb,2.2382143,2020-09-14 04:25:03+00:00,12528.0,163.3
368412,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12560.0,seal_bomb,2.1156914,2020-09-14 04:25:35+00:00,12560.0,164.4
368415,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12568.0,seal_bomb,2.3765466,2020-09-14 04:25:43+00:00,12568.0,165.5
368418,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12576.0,seal_bomb,2.2110903,2020-09-14 04:25:51+00:00,12576.0,166.6
368437,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12640.0,seal_bomb,2.013086,2020-09-14 04:26:55+00:00,12640.0,167.7
368443,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12664.0,boccacio,0.041800577,2020-09-14 04:27:19+00:00,12664.0,168.8
368443,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12664.0,humpback,0.53265864,2020-09-14 04:27:19+00:00,12664.0,169.9
368445,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12672.0,humpback,0.2936619,2020-09-14 04:27:27+00:00,12672.0,171.0
368445,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12672.0,boccacio,0.57512516,2020-09-14 04:27:27+00:00,12672.0,172.1
368461,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12728.0,humpback,0.04076886,2020-09-14 04:28:23+00:00,12728.0,173.2
368480,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12792.0,seal_bomb,1.5441431,2020-09-14 04:29:27+00:00,12792.0,174.3
368482,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12800.0,seal_bomb,1.4713196,2020-09-14 04:29:35+00:00,12800.0,175.4
368511,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12896.0,seal_bomb,2.1679842,2020-09-14 04:31:11+00:00,12896.0,176.5
368512,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12896.0,seal_bomb,2.3595512,2020-09-14 04:31:11+00:00,12896.0,177.6
368514,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,12904.0,seal_bomb,2.2884004,2020-09-14 04:31:19+00:00,12904.0,178.7
