time,plainfinmidshipman,ships,finwhale,explosions,humpbackwhale,bluewhale,bocaccio,dolphins,sonar
2019-10-02 00:00:00+00:00,1.0,14,0.0,0,1.0,9,11,1.0,
2019-10-03 00:00:00+00:00,1.0,13,0.0,0,1.0,140,30,0.0,
2019-10-04 00:00:00+00:00,0.0,9,0.0,6,1.0,2,10,0.0,
2019-10-05 00:00:00+00:00,1.0,19,0.0,6,1.0,6,1,1.0,
2019-10-06 00:00:00+00:00,1.0,23,0.0,3,1.0,454,26,1.0,
2019-10-07 00:00:00+00:00,0.0,16,0.0,0,1.0,105,5,5.0,
2019-10-08 00:00:00+00:00,0.0,15,0.0,0,1.0,135,14,0.0,
2019-10-09 00:00:00+00:00,0.0,5,0.0,0,1.0,27,20,0.0,
2019-10-10 00:00:00+00:00,0.0,10,0.0,0,1.0,6,9,0.0,
2019-10-11 00:00:00+00:00,0.0,15,0.0,2,1.0,211,14,2.0,
2019-10-12 00:00:00+00:00,0.0,21,1.0,1,1.0,47,24,3.0,
2019-10-13 00:00:00+00:00,0.0,20,0.0,0,1.0,50,22,3.0,
2019-10-14 00:00:00+00:00,0.0,19,0.0,3,1.0,193,10,2.0,
2019-10-15 00:00:00+00:00,0.0,10,0.0,0,1.0,34,32,0.0,
2019-10-16 00:00:00+00:00,0.0,8,0.0,0,1.0,25,9,1.0,
2019-10-17 00:00:00+00:00,0.0,3,0.0,0,1.0,4,11,0.0,
2019-10-18 00:00:00+00:00,0.0,7,0.0,0,1.0,0,6,0.0,
2019-10-19 00:00:00+00:00,0.0,13,0.0,0,1.0,25,6,1.0,
2019-10-20 00:00:00+00:00,1.0,10,0.0,0,1.0,124,9,0.0,
2019-10-21 00:00:00+00:00,0.0,16,0.0,0,1.0,59,15,4.0,
2019-10-22 00:00:00+00:00,0.0,9,0.0,4,1.0,100,21,2.0,
2019-10-23 00:00:00+00:00,,9,1.0,32,1.0,45,4,0.0,
2019-10-24 00:00:00+00:00,,18,1.0,18,1.0,216,3,4.0,
2019-10-25 00:00:00+00:00,,20,1.0,0,1.0,684,7,0.0,
2019-10-26 00:00:00+00:00,,15,1.0,0,1.0,587,11,2.0,
2019-10-27 00:00:00+00:00,,15,1.0,0,1.0,433,3,5.0,
2019-10-28 00:00:00+00:00,,12,1.0,3,1.0,153,0,3.0,
2019-10-29 00:00:00+00:00,,13,1.0,18,1.0,483,3,3.0,
2019-10-30 00:00:00+00:00,,14,1.0,0,1.0,517,8,5.0,
2019-10-31 00:00:00+00:00,,16,1.0,0,1.0,945,6,2.0,
2019-11-01 00:00:00+00:00,,15,1.0,0,1.0,209,10,1.0,
2019-11-02 00:00:00+00:00,,19,0.0,0,1.0,88,5,0.0,
2019-11-03 00:00:00+00:00,,19,0.0,0,1.0,182,7,2.0,
2019-11-04 00:00:00+00:00,,20,0.0,1,1.0,150,20,1.0,
2019-11-05 00:00:00+00:00,,18,0.0,3,1.0,16,3,2.0,
2019-11-06 00:00:00+00:00,,17,0.0,7,1.0,116,7,0.0,
2019-11-07 00:00:00+00:00,,19,1.0,0,1.0,12,23,0.0,
2019-11-08 00:00:00+00:00,,19,1.0,2,1.0,22,0,0.0,
2019-11-09 00:00:00+00:00,,15,1.0,0,1.0,74,8,0.0,
2019-11-10 00:00:00+00:00,,11,0.0,0,1.0,67,3,2.0,
2019-11-11 00:00:00+00:00,,18,1.0,34,1.0,131,0,0.0,
2019-11-12 00:00:00+00:00,,16,1.0,0,1.0,272,5,0.0,
2019-11-13 00:00:00+00:00,,18,1.0,0,1.0,468,7,0.0,
2019-11-14 00:00:00+00:00,,13,0.0,1,1.0,781,9,0.0,
2019-11-15 00:00:00+00:00,,15,0.0,0,1.0,391,9,0.0,
2019-11-16 00:00:00+00:00,,9,0.0,0,1.0,49,1,2.0,
2019-11-17 00:00:00+00:00,,11,0.0,0,1.0,44,1,1.0,
2019-11-18 00:00:00+00:00,,14,0.0,0,1.0,35,0,0.0,
2019-11-19 00:00:00+00:00,,7,0.0,0,1.0,75,3,1.0,
2019-11-20 00:00:00+00:00,,5,0.0,0,1.0,452,0,0.0,
2019-11-21 00:00:00+00:00,,10,0.0,0,1.0,286,2,0.0,
2019-11-22 00:00:00+00:00,,20,0.0,0,1.0,144,10,0.0,
2019-11-23 00:00:00+00:00,,17,0.0,0,1.0,48,0,2.0,
2019-11-24 00:00:00+00:00,,14,0.0,1,1.0,37,9,5.0,
2019-11-25 00:00:00+00:00,,8,0.0,1,1.0,0,2,4.0,
2019-11-26 00:00:00+00:00,,7,0.0,0,1.0,53,0,8.0,
2019-11-27 00:00:00+00:00,,7,0.0,0,1.0,119,0,0.0,
2019-11-28 00:00:00+00:00,,8,1.0,0,1.0,98,0,0.0,
2019-11-29 00:00:00+00:00,,11,0.0,0,1.0,144,4,0.0,
2019-11-30 00:00:00+00:00,,8,0.0,0,1.0,501,0,0.0,
2019-12-01 00:00:00+00:00,,5,1.0,0,1.0,393,0,3.0,
2019-12-02 00:00:00+00:00,,3,0.0,8,1.0,0,0,3.0,
2019-12-03 00:00:00+00:00,,13,0.0,31,1.0,2,0,2.0,
2019-12-04 00:00:00+00:00,,9,0.0,1,1.0,1,0,4.0,
2019-12-05 00:00:00+00:00,,13,0.0,1,1.0,13,1,0.0,
2019-12-06 00:00:00+00:00,,12,1.0,18,1.0,293,3,0.0,
2019-12-07 00:00:00+00:00,,1,1.0,0,1.0,2,2,0.0,
2019-12-08 00:00:00+00:00,,14,0.0,0,1.0,7,26,0.0,
2019-12-09 00:00:00+00:00,,20,0.0,6,1.0,7,8,1.0,
2019-12-10 00:00:00+00:00,,14,0.0,11,1.0,5,0,0.0,
2019-12-11 00:00:00+00:00,,13,0.0,3,1.0,27,0,5.0,
2019-12-12 00:00:00+00:00,,13,0.0,19,1.0,16,0,0.0,
2019-12-13 00:00:00+00:00,,11,0.0,23,0.0,10,0,7.0,
2019-12-14 00:00:00+00:00,,9,0.0,0,1.0,208,0,13.0,
2019-12-15 00:00:00+00:00,,7,0.0,0,1.0,240,0,9.0,
2019-12-16 00:00:00+00:00,,11,0.0,4,1.0,163,0,17.0,
2019-12-17 00:00:00+00:00,,18,0.0,19,1.0,29,0,12.0,
2019-12-18 00:00:00+00:00,,13,0.0,1,1.0,59,3,4.0,
2019-12-19 00:00:00+00:00,,16,0.0,1,1.0,154,0,3.0,
2019-12-20 00:00:00+00:00,,13,0.0,12,1.0,16,0,5.0,
2019-12-21 00:00:00+00:00,,17,0.0,0,1.0,130,0,1.0,
2019-12-22 00:00:00+00:00,,11,0.0,0,1.0,58,0,3.0,
2019-12-23 00:00:00+00:00,,11,0.0,0,1.0,17,0,0.0,
2019-12-24 00:00:00+00:00,,17,0.0,0,1.0,97,0,2.0,
2019-12-25 00:00:00+00:00,,7,0.0,0,1.0,82,0,6.0,
2019-12-26 00:00:00+00:00,,11,0.0,0,1.0,135,0,0.0,
2019-12-27 00:00:00+00:00,,10,0.0,0,1.0,87,0,2.0,
2019-12-28 00:00:00+00:00,,18,0.0,0,1.0,88,0,4.0,
2019-12-29 00:00:00+00:00,,15,0.0,0,1.0,222,0,1.0,
2019-12-30 00:00:00+00:00,,11,0.0,0,1.0,193,0,3.0,
2019-12-31 00:00:00+00:00,,18,0.0,43,1.0,43,0,0.0,
2020-01-01 00:00:00+00:00,,8,0.0,0,1.0,30,0,0.0,
2020-01-02 00:00:00+00:00,,10,0.0,0,1.0,21,0,0.0,
2020-01-03 00:00:00+00:00,,14,0.0,0,0.0,12,0,5.0,
2020-01-04 00:00:00+00:00,,15,0.0,0,1.0,82,0,0.0,
2020-01-05 00:00:00+00:00,,11,0.0,0,1.0,29,0,0.0,
2020-01-06 00:00:00+00:00,,12,0.0,3,1.0,130,0,1.0,
2020-01-07 00:00:00+00:00,,12,1.0,0,0.0,965,0,4.0,
2020-01-08 00:00:00+00:00,,15,1.0,11,0.0,1017,0,0.0,
2020-01-09 00:00:00+00:00,,2,1.0,0,1.0,166,0,2.0,
2020-01-10 00:00:00+00:00,,16,1.0,2,0.0,114,0,0.0,
2020-01-11 00:00:00+00:00,,13,0.0,0,1.0,538,0,0.0,
2020-01-12 00:00:00+00:00,,13,0.0,0,0.0,17,0,2.0,
2020-01-13 00:00:00+00:00,,13,0.0,38,0.0,156,0,0.0,
2020-01-14 00:00:00+00:00,,12,0.0,16,0.0,134,0,1.0,
2020-01-15 00:00:00+00:00,,12,0.0,7,0.0,70,0,0.0,
2020-01-16 00:00:00+00:00,,11,0.0,5,1.0,92,0,0.0,
2020-01-17 00:00:00+00:00,,10,0.0,6,0.0,24,0,0.0,
2020-01-18 00:00:00+00:00,,16,0.0,0,0.0,236,0,2.0,
2020-01-19 00:00:00+00:00,,13,0.0,0,1.0,186,0,7.0,
2020-01-20 00:00:00+00:00,,14,0.0,6,0.0,134,0,15.0,
2020-01-21 00:00:00+00:00,,14,0.0,27,0.0,205,0,21.0,
2020-01-22 00:00:00+00:00,,14,0.0,40,0.0,88,0,2.0,
2020-01-23 00:00:00+00:00,,11,0.0,12,0.0,171,0,0.0,
2020-01-24 00:00:00+00:00,,17,0.0,17,1.0,0,0,0.0,
2020-01-25 00:00:00+00:00,,11,0.0,1,0.0,0,0,1.0,
2020-01-26 00:00:00+00:00,,15,0.0,0,0.0,0,0,0.0,
2020-01-27 00:00:00+00:00,,14,0.0,0,0.0,0,0,2.0,
2020-01-28 00:00:00+00:00,,16,0.0,0,0.0,0,0,1.0,
2020-01-29 00:00:00+00:00,,9,0.0,0,0.0,0,0,0.0,
2020-01-30 00:00:00+00:00,,7,0.0,2,0.0,0,0,1.0,
2020-01-31 00:00:00+00:00,,13,0.0,0,0.0,0,0,0.0,
2020-02-01 00:00:00+00:00,,12,0.0,0,1.0,0,0,9.0,
2020-02-02 00:00:00+00:00,,2,0.0,0,0.0,0,0,2.0,
2020-02-03 00:00:00+00:00,,0,0.0,0,0.0,0,0,15.0,
2020-02-04 00:00:00+00:00,,7,0.0,0,0.0,0,0,7.0,
2020-02-05 00:00:00+00:00,,11,0.0,10,0.0,0,0,2.0,
2020-02-06 00:00:00+00:00,,17,0.0,2,0.0,0,0,5.0,
2020-02-07 00:00:00+00:00,,16,0.0,0,0.0,0,0,9.0,
2020-02-08 00:00:00+00:00,,10,0.0,0,0.0,0,0,0.0,
2020-02-09 00:00:00+00:00,,2,0.0,0,0.0,0,0,4.0,
2020-02-10 00:00:00+00:00,,7,0.0,0,0.0,0,0,2.0,
2020-02-11 00:00:00+00:00,,13,0.0,0,0.0,0,0,1.0,
2020-02-12 00:00:00+00:00,,15,0.0,0,0.0,0,0,13.0,
2020-02-13 00:00:00+00:00,,12,0.0,0,0.0,0,0,14.0,
2020-02-14 00:00:00+00:00,,12,0.0,0,0.0,0,0,3.0,
2020-02-15 00:00:00+00:00,,14,0.0,0,0.0,0,0,15.0,
2020-02-16 00:00:00+00:00,,11,0.0,0,0.0,0,0,10.0,
2020-02-17 00:00:00+00:00,,9,0.0,3,0.0,0,0,0.0,
2020-02-18 00:00:00+00:00,,14,0.0,4,0.0,0,0,9.0,
2020-02-19 00:00:00+00:00,,11,0.0,9,0.0,0,0,14.0,
2020-02-20 00:00:00+00:00,,11,0.0,9,1.0,0,0,12.0,
2020-02-21 00:00:00+00:00,,17,0.0,2,0.0,0,0,13.0,
2020-02-22 00:00:00+00:00,,15,0.0,0,0.0,0,0,2.0,
2020-02-23 00:00:00+00:00,,8,0.0,0,0.0,0,0,0.0,
2020-02-24 00:00:00+00:00,,11,0.0,0,0.0,0,0,0.0,
2020-02-25 00:00:00+00:00,,16,0.0,0,0.0,0,0,1.0,
2020-02-26 00:00:00+00:00,,11,0.0,0,0.0,0,0,0.0,
2020-02-27 00:00:00+00:00,,17,0.0,0,0.0,0,0,2.0,
2020-02-28 00:00:00+00:00,,18,0.0,1,0.0,0,0,1.0,
2020-02-29 00:00:00+00:00,,5,0.0,12,0.0,0,0,1.0,
2020-03-01 00:00:00+00:00,,6,0.0,0,1.0,0,0,0.0,
2020-03-02 00:00:00+00:00,,8,0.0,0,0.0,0,0,1.0,
2020-03-03 00:00:00+00:00,,8,0.0,0,0.0,0,0,0.0,
2020-03-04 00:00:00+00:00,,18,1.0,0,0.0,0,0,1.0,
2020-03-05 00:00:00+00:00,,13,0.0,0,0.0,0,0,0.0,
2020-03-06 00:00:00+00:00,,15,0.0,0,0.0,0,0,0.0,
2020-03-07 00:00:00+00:00,,20,0.0,0,0.0,0,0,0.0,
2020-03-08 00:00:00+00:00,,13,0.0,0,0.0,0,0,0.0,
2020-03-09 00:00:00+00:00,,13,0.0,0,0.0,0,0,1.0,
2020-03-10 00:00:00+00:00,,11,0.0,0,0.0,0,0,0.0,
2020-03-11 00:00:00+00:00,,11,1.0,0,0.0,0,0,0.0,
2020-03-12 00:00:00+00:00,,13,1.0,0,0.0,0,0,1.0,
2020-03-13 00:00:00+00:00,,7,1.0,0,0.0,0,0,0.0,
2020-03-14 00:00:00+00:00,,7,0.0,0,0.0,0,0,0.0,
2020-03-15 00:00:00+00:00,,3,0.0,0,0.0,0,0,0.0,
2020-03-16 00:00:00+00:00,,9,0.0,0,1.0,0,0,0.0,
2020-03-17 00:00:00+00:00,,7,0.0,0,0.0,0,0,0.0,
2020-03-18 00:00:00+00:00,,14,1.0,0,0.0,0,0,0.0,
2020-03-19 00:00:00+00:00,,13,0.0,0,1.0,0,0,0.0,
2020-03-20 00:00:00+00:00,,11,0.0,0,1.0,0,0,0.0,
2020-03-21 00:00:00+00:00,,11,1.0,0,1.0,0,0,2.0,
2020-03-22 00:00:00+00:00,,14,1.0,0,1.0,0,0,0.0,
2020-03-23 00:00:00+00:00,,7,1.0,0,1.0,11,0,0.0,
2020-03-24 00:00:00+00:00,,12,1.0,0,1.0,0,0,0.0,
2020-03-25 00:00:00+00:00,,4,0.0,0,1.0,0,0,0.0,
2020-03-26 00:00:00+00:00,,6,0.0,0,1.0,0,0,0.0,
2020-03-27 00:00:00+00:00,,7,0.0,0,0.0,0,0,0.0,
2020-03-28 00:00:00+00:00,,16,0.0,0,0.0,0,0,0.0,
2020-03-29 00:00:00+00:00,,8,0.0,0,1.0,0,0,0.0,
2020-03-30 00:00:00+00:00,,4,1.0,0,0.0,0,0,0.0,
2020-03-31 00:00:00+00:00,,8,0.0,0,1.0,0,0,0.0,
2020-04-01 00:00:00+00:00,,3,0.0,0,0.0,0,0,0.0,
2020-04-02 00:00:00+00:00,,7,0.0,0,0.0,0,0,0.0,
2020-04-03 00:00:00+00:00,,2,0.0,0,0.0,0,0,0.0,
2020-04-04 00:00:00+00:00,,13,1.0,0,0.0,0,0,0.0,
2020-04-05 00:00:00+00:00,,3,1.0,0,1.0,0,0,0.0,
2020-04-06 00:00:00+00:00,,8,0.0,0,1.0,0,0,0.0,
2020-04-07 00:00:00+00:00,,19,0.0,0,0.0,0,0,0.0,
2020-04-08 00:00:00+00:00,,12,0.0,0,0.0,0,0,0.0,
2020-04-09 00:00:00+00:00,,16,0.0,0,0.0,0,0,0.0,
2020-04-10 00:00:00+00:00,,13,0.0,0,1.0,0,0,0.0,
2020-04-11 00:00:00+00:00,,12,0.0,0,1.0,0,0,0.0,
2020-04-12 00:00:00+00:00,,22,0.0,0,0.0,0,0,0.0,
2020-04-13 00:00:00+00:00,,19,0.0,0,1.0,0,0,0.0,
2020-04-14 00:00:00+00:00,,19,0.0,0,1.0,0,0,0.0,
2020-04-15 00:00:00+00:00,,11,0.0,0,1.0,0,0,0.0,
2020-04-16 00:00:00+00:00,,11,0.0,0,1.0,0,0,0.0,
2020-04-17 00:00:00+00:00,,15,1.0,0,1.0,0,0,0.0,
2020-04-18 00:00:00+00:00,,17,1.0,7,1.0,0,0,0.0,
2020-04-19 00:00:00+00:00,,11,0.0,15,1.0,0,0,0.0,
2020-04-20 00:00:00+00:00,,14,1.0,74,1.0,0,0,0.0,
2020-04-21 00:00:00+00:00,,12,1.0,2,1.0,0,0,0.0,
2020-04-22 00:00:00+00:00,,12,0.0,2,1.0,0,0,0.0,
2020-04-23 00:00:00+00:00,,3,0.0,0,1.0,0,0,0.0,
2020-04-24 00:00:00+00:00,,14,0.0,0,1.0,0,0,0.0,
2020-04-25 00:00:00+00:00,,12,0.0,0,1.0,0,0,0.0,
2020-04-26 00:00:00+00:00,,13,0.0,20,1.0,0,0,0.0,
2020-04-27 00:00:00+00:00,,6,0.0,80,0.0,0,0,0.0,
2020-04-28 00:00:00+00:00,,18,0.0,17,0.0,0,0,0.0,
2020-04-29 00:00:00+00:00,,6,0.0,13,1.0,0,0,0.0,
2020-04-30 00:00:00+00:00,,2,0.0,43,1.0,0,0,0.0,
2020-05-01 00:00:00+00:00,,11,0.0,33,1.0,0,0,0.0,
2020-05-02 00:00:00+00:00,1.0,15,0.0,2,1.0,0,0,0.0,
2020-05-03 00:00:00+00:00,1.0,13,0.0,1,1.0,0,0,0.0,
2020-05-04 00:00:00+00:00,,10,0.0,20,1.0,0,0,0.0,
2020-05-05 00:00:00+00:00,,7,0.0,44,1.0,0,0,0.0,
2020-05-06 00:00:00+00:00,,10,0.0,10,1.0,0,0,0.0,
2020-05-07 00:00:00+00:00,,10,0.0,28,0.0,0,0,0.0,
2020-05-08 00:00:00+00:00,,12,0.0,22,0.0,0,0,0.0,
2020-05-09 00:00:00+00:00,1.0,18,0.0,1,0.0,0,0,0.0,
2020-05-10 00:00:00+00:00,1.0,17,0.0,16,1.0,0,0,0.0,
2020-05-11 00:00:00+00:00,,11,0.0,133,0.0,0,0,0.0,
2020-05-12 00:00:00+00:00,,15,0.0,76,1.0,0,0,0.0,
2020-05-13 00:00:00+00:00,,12,0.0,162,0.0,0,0,0.0,
2020-05-14 00:00:00+00:00,,15,0.0,252,0.0,0,0,0.0,
2020-05-15 00:00:00+00:00,,10,0.0,92,0.0,0,0,0.0,
2020-05-16 00:00:00+00:00,1.0,12,0.0,1,0.0,0,0,0.0,
2020-05-17 00:00:00+00:00,1.0,14,0.0,1,0.0,0,0,0.0,
2020-05-18 00:00:00+00:00,1.0,10,0.0,182,0.0,0,0,0.0,
2020-05-19 00:00:00+00:00,1.0,20,0.0,52,1.0,0,0,0.0,
2020-05-20 00:00:00+00:00,1.0,5,0.0,27,0.0,0,0,0.0,
2020-05-21 00:00:00+00:00,1.0,7,0.0,21,0.0,0,0,0.0,
2020-05-22 00:00:00+00:00,1.0,4,0.0,8,0.0,0,0,0.0,
2020-05-23 00:00:00+00:00,1.0,10,0.0,0,0.0,0,0,0.0,
2020-05-24 00:00:00+00:00,1.0,10,0.0,0,0.0,0,0,0.0,
2020-05-25 00:00:00+00:00,1.0,11,0.0,127,0.0,0,0,0.0,
2020-05-26 00:00:00+00:00,1.0,3,0.0,35,0.0,0,0,0.0,
2020-05-27 00:00:00+00:00,1.0,11,0.0,101,0.0,0,0,0.0,
2020-05-28 00:00:00+00:00,1.0,6,0.0,47,0.0,0,0,0.0,
2020-05-29 00:00:00+00:00,1.0,9,0.0,22,0.0,0,0,0.0,
2020-05-30 00:00:00+00:00,1.0,9,0.0,0,0.0,0,0,0.0,
2020-05-31 00:00:00+00:00,1.0,11,0.0,14,0.0,0,0,0.0,
2020-06-01 00:00:00+00:00,1.0,9,0.0,80,0.0,4,0,0.0,
2020-06-02 00:00:00+00:00,1.0,14,0.0,67,0.0,0,0,0.0,
2020-06-03 00:00:00+00:00,1.0,18,0.0,16,0.0,0,0,0.0,
2020-06-04 00:00:00+00:00,1.0,11,0.0,43,0.0,0,0,0.0,
2020-06-05 00:00:00+00:00,1.0,8,0.0,12,0.0,16,0,0.0,
2020-06-06 00:00:00+00:00,1.0,16,0.0,0,0.0,5,0,0.0,
2020-06-07 00:00:00+00:00,1.0,7,0.0,0,1.0,0,0,0.0,
2020-06-08 00:00:00+00:00,1.0,12,0.0,18,0.0,49,0,0.0,
2020-06-09 00:00:00+00:00,1.0,11,0.0,0,0.0,6,0,0.0,
2020-06-10 00:00:00+00:00,1.0,17,0.0,12,0.0,37,0,0.0,
2020-06-11 00:00:00+00:00,1.0,9,0.0,17,0.0,2,0,0.0,
2020-06-12 00:00:00+00:00,1.0,13,0.0,24,1.0,1,0,0.0,
2020-06-13 00:00:00+00:00,1.0,14,0.0,0,0.0,1,0,0.0,
2020-06-14 00:00:00+00:00,1.0,20,0.0,0,0.0,11,0,0.0,
2020-06-15 00:00:00+00:00,1.0,10,0.0,20,0.0,2,0,0.0,
2020-06-16 00:00:00+00:00,1.0,3,0.0,61,0.0,27,0,0.0,
2020-06-17 00:00:00+00:00,1.0,11,0.0,37,0.0,0,0,0.0,
2020-06-18 00:00:00+00:00,1.0,22,0.0,125,0.0,37,0,0.0,
2020-06-19 00:00:00+00:00,1.0,11,0.0,60,0.0,11,0,0.0,
